Frequency,Nominal,Min,Max
11,-3.927888815073394,-6.401039194300987,-1.2954365481131926
11.2,-4.115118957476762,-6.619158792678926,-1.4342403633050247
11.5,-4.404192355820483,-7.036416915119713,-1.6568036559740418
11.8,-4.702609375641066,-7.459164915322573,-1.8962161341847255
12,-4.906429934202821,-7.743488971249128,-2.0648917521504258
12.2,-5.113919267932847,-8.029436846592025,-2.240563197350741
12.5,-5.431581861720912,-8.460752170466602,-2.5166174329427813
12.8,-5.756327717783853,-8.894107486703763,-2.806847332924103
13,-5.976405869144949,-9.183716420537213,-3.0076756304384134
13.2,-6.1991007096907556,-9.47361419504249,-3.178605305854592
13.5,-6.537588578170073,-9.908530308947409,-3.430971341846918
13.8,-6.880790858916958,-10.34294119276689,-3.6928048507383653
14,-7.111875658140397,-10.63197218695426,-3.872322224338145
14.2,-7.3445595650203535,-10.920356176978665,-4.055588829301732
14.5,-7.696173707011721,-11.351407097191103,-4.337089942703437
14.8,-8.050356594687202,-11.780247162550888,-4.624913608265895
15,-8.287622063148943,-12.0647250564791,-4.785150473204655
15.5,-8.883636601024659,-12.77027201850849,-5.195948076979579
16,-9.481929863061989,-13.466780999122616,-5.620037985659508
16.5,-10.080512816501768,-14.153307797060945,-6.055771549610622
17,-10.677683475845628,-14.829173551831346,-6.501492359445489
17.5,-11.27200699802958,-15.493914931257326,-6.955575175691207
18,-11.862290966272331,-16.147241859222362,-7.416457529681821
18.5,-12.447558653109805,-16.78900221044723,-7.882663719239069
19,-13.027022221209517,-17.419152676711015,-8.352821543817857
19.5,-13.600057138082086,-18.03773494692376,-8.8256725442661
20,-14.166178557776936,-18.64485637266222,-9.300076745783695
20.5,-14.725020044168453,-19.24067436628425,-9.775012983318149
21,-15.276314751150045,-19.825383872919534,-10.249575858387352
21.5,-15.81987900778745,-20.399207354492304,-10.722970275508636
22,-16.35559815668436,-20.962386814923608,-11.194504368689229
22.5,-16.88341444129058,-21.515177476825002,-11.663581478889695
23,-17.40331671704327,-22.057842790059038,-12.129691698786464
23.5,-17.915331760588025,-22.590650511705622,-12.59240337135778
24,-18.419516962744424,-23.113869646175317,-13.051354818409962
24.5,-18.915954208801505,-23.6277680746888,-13.506246485204791
25,-19.40474477049325,-24.132610736386106,-13.956833616721278
25.5,-19.88600505530457,-24.628658250158296,-14.40291952750895
26,-20.359863079218684,-25.116165887992395,-14.844349487834638
27,-21.28592544813685,-26.066551630374065,-15.712799989259024
27.5,-21.738420066646395,-26.52990788742345,-16.139674229952938
28,-22.184089365554115,-26.985680014810395,-16.56159170504067
28.5,-22.62308465590346,-27.434089149865365,-16.978536114026145
29,-23.05555751930099,-27.875349135604324,-17.39050812806759
29.5,-23.48165893620977,-28.30966657037941,-17.7975228002737
30,-23.901538586084104,-28.73724090788459,-18.1996073107477
30.5,-24.31534429025829,-29.15826459518264,-18.59679900780405
31,-24.723221573290143,-29.572923238890212,-18.989143710089056
31.5,-25.1253133224699,-29.981395791648463,-19.376694237719086
32,-25.52175952855871,-30.383854752610986,-19.759509143859276
33,-26.298259694175922,-31.171390890626583,-20.511188561582088
34,-27.053778068900144,-31.936790642396108,-21.244727155926945
35,-27.789316958567028,-32.681223438034046,-21.96070608061625
36,-28.505824528360677,-33.40577591848372,-22.65972466130529
37,-29.20419567058502,-34.11145841600263,-23.342387484141668
39,-30.54985263018619,-35.46990942460965,-24.66103767611947
40,-31.198679556045285,-36.12436983112112,-25.298190128371267
41,-31.832457401690203,-36.76335410532457,-25.92130949490199
42,-32.45184751569149,-37.38757401596499,-26.530932874284822
43.2,-33.176997586723424,-38.1180832775846,-27.245391441321583
44.5,-33.941371882047335,-38.88779513291787,-27.999280802029638
45.8,-34.684848872478454,-39.636188632876774,-28.73325453273514
47.5,-35.62737695779251,-40.58460385616195,-29.664612012619394
48.8,-36.32669714695395,-41.288070479308516,-30.35620937623133
50,-36.956625503814365,-41.92158995652203,-30.97955069482225
51.5,-37.72403724087412,-42.693211295471365,-31.73936518969885
53,-38.470373551741886,-43.44348600837915,-32.478718330112
55,-39.43465671018222,-44.41265850931568,-33.43450243994594
56.5,-40.13608936017703,-45.117523714264834,-34.13008073703565
58,-40.819913461419674,-45.80460538095792,-34.80843275797314
60,-41.70579772960938,-46.694593389435106,-35.687534291213254
61.5,-42.35184575192037,-47.3435592751614,-36.328829118511806
63,-42.98298125538609,-47.977489185456434,-36.95546067138174
64.5,-43.599895477178165,-48.59708402318646,-37.56809217609537
66,-44.20323357778734,-49.20299650859083,-38.16734483015454
67.5,-44.79359849942788,-49.795835262352554,-38.75380108149317
68.8,-45.295191256859965,-50.299493787646774,-39.25213572115833
70,-45.750226898806694,-50.75637336384443,-39.70426152280966
71.5,-46.308659433655556,-51.31702687498279,-40.2591781548669
73.2,-46.928190112762806,-51.93896187776495,-40.87487410502067
75,-47.569381981696004,-52.582566785204236,-41.51216504506537
76.5,-48.092601407811706,-53.10768953030092,-42.03224985432024
78,-48.60613802093118,-53.62302748466484,-42.54275123579354
80,-49.276419446049296,-54.295543023197325,-43.20913281178854
82,-49.93094244545448,-54.95209432539647,-43.859917760364226
84,-50.57045585598809,-55.593411511122504,-44.495851264437235
86,-51.195653829048,-56.220166571245954,-45.11762704737397
88,-51.807180425549255,-56.83297795518235,-45.7258917554931
