Frequency,Nominal,Min,Max
7.15,-1.382367553828071,-1.6855295115816256,-1.086862546050058
7.32,-1.4166014332654089,-1.7266905764594642,-1.1136027986835102
7.5,-1.4528765630090044,-1.7701141605962254,-1.1419710167689094
7.65,-1.4831187156271683,-1.806150924864684,-1.1656533131942464
7.8,-1.5133643435382431,-1.84202959833728,-1.1893727234366391
8,-1.5536828961878666,-1.8895856020576045,-1.2210540724962322
8.2,-1.593971907401547,-1.9367732611096653,-1.2527954784676065
8.4,-1.6342089210249813,-1.983542948468485,-1.2845927098107373
8.6,-1.6743701184508206,-2.0298459674382867,-1.3164408839812127
8.8,-1.7144304673603914,-2.0756351311349985,-1.3483344510158308
9,-1.7543638929084682,-2.1208653025864734,-1.3802671815184377
9.2,-1.7941434688543474,-2.165493881740257,-1.4122321595096698
9.4,-1.8337416255068524,-2.209481228279926,-1.4442217805670958
9.6,-1.8731303707995806,-2.252791012161274,-1.4762277556329795
9.8,-1.9122815203742562,-2.2953904869734303,-1.5082411208052653
10,-1.9511669322479996,-2.337250684396248,-1.540252253353914
10.2,-1.9897587414911047,-2.378346530976038,-1.5722508941201445
10.4,-2.0280295903536483,-2.4186568910262753,-1.6042261763617562
10.6,-2.0659528494510737,-2.4581645415736024,-1.6361666610052947
10.8,-2.103502825941008,-2.4968560868555683,-1.6680603781575734
11,-2.14065495507803,-2.5347218209235947,-1.6998948746175575
11.2,-2.1773859720953177,-2.571755547439647,-1.7316572670178543
11.5,-2.231645620041129,-2.625740620894482,-1.779136578365113
11.8,-2.2848421805220682,-2.6778507066122543,-1.8263777891039297
12,-2.3196868374616866,-2.711556684063724,-1.8577164595585702
12.2,-2.354017951062224,-2.744444132631507,-1.8889143419170837
12.5,-2.4045234114979053,-2.7922624321812557,-1.935416342633623
12.8,-2.4538074524046984,-2.838301564940659,-1.9815225156086775
13,-2.485970907564918,-2.868028945923667,-2.0120170326541245
13.2,-2.5175730505621843,-2.8970018011864163,-2.0423014399120767
13.5,-2.5639147581601875,-2.939082025084812,-2.0873054425115236
13.8,-2.6089761140358636,-2.9795586561392002,-2.131764569420512
14,-2.6383051094659677,-3.00568159035704,-2.1610813122457
14.2,-2.6670661109721094,-3.031136309481383,-2.190126730267699
14.5,-2.70914880402177,-3.068105130415931,-2.2331630425267215
14.8,-2.7499734333131043,-3.1036723671781283,-2.2755319477372256
